date,total_beds,icu_beds,occupied_beds,occupied_icu_beds,available_beds,admissions,discharges,emergency_cases,staff_available,icu_utilization_check,lag_1,lag_2,rolling_mean_3,occupancy_rate,icu_utilization,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday,target
2022-01-14,279,60,281,63,1,55,21,21,110,1.05,144.0,157.0,194.0,1.007168458781362,1.05,False,True,False,False,False,False,209.0
2022-01-15,225,39,209,30,19,49,33,15,63,0.7692307692307693,281.0,144.0,211.33333333333334,0.9288888888888889,0.7692307692307693,True,False,False,False,False,False,224.0
2022-01-16,227,41,224,40,-2,45,34,35,86,0.975609756097561,209.0,281.0,238.0,0.986784140969163,0.975609756097561,True,False,False,False,False,False,153.0
2022-01-17,176,32,153,28,20,29,18,13,116,0.875,224.0,209.0,195.33333333333334,0.8693181818181818,0.875,False,False,True,False,False,False,236.0
2022-01-18,234,53,236,51,2,53,31,15,93,0.9622641509433962,153.0,224.0,204.33333333333334,1.0085470085470085,0.9622641509433962,False,False,True,False,False,False,176.0
2022-01-19,176,29,176,29,-1,44,42,28,81,1.0,236.0,153.0,188.33333333333334,1.0,1.0,False,False,False,False,False,True,175.0
2022-01-20,176,31,175,14,2,46,34,30,75,0.45161290322580644,176.0,236.0,195.66666666666666,0.9943181818181818,0.45161290322580644,False,True,False,False,False,False,236.0
2022-01-21,238,55,236,54,-2,41,14,11,69,0.9818181818181818,175.0,176.0,195.66666666666666,0.9915966386554622,0.9818181818181818,False,False,False,False,False,True,282.0
2022-01-22,282,61,282,38,-1,42,39,15,107,0.6229508196721312,236.0,175.0,231.0,1.0,0.6229508196721312,True,False,False,False,False,False,225.0
2022-01-23,224,42,225,27,0,59,30,10,71,0.6428571428571429,282.0,236.0,247.66666666666666,1.0044642857142858,0.6428571428571429,True,False,False,False,False,False,218.0
2022-01-24,234,55,218,42,16,31,48,16,80,0.7636363636363637,225.0,282.0,241.66666666666666,0.9316239316239316,0.7636363636363637,False,False,True,False,False,False,272.0
2022-01-25,279,61,272,49,9,53,54,19,114,0.8032786885245902,218.0,225.0,238.33333333333334,0.974910394265233,0.8032786885245902,False,True,False,False,False,False,255.0
2022-01-26,281,63,255,37,29,24,52,33,92,0.5873015873015873,272.0,218.0,248.33333333333334,0.9074733096085409,0.5873015873015873,False,False,False,True,False,False,212.0
2022-01-27,238,53,212,48,26,19,42,27,49,0.9056603773584906,255.0,272.0,246.33333333333334,0.8907563025210085,0.9056603773584906,False,False,False,True,False,False,204.0
2022-01-28,227,43,204,32,23,42,41,18,82,0.7441860465116279,212.0,255.0,223.66666666666666,0.8986784140969163,0.7441860465116279,False,False,False,False,False,True,216.0
2022-01-29,235,53,216,44,20,41,51,26,57,0.8301886792452831,204.0,212.0,210.66666666666666,0.9191489361702128,0.8301886792452831,True,False,False,False,False,False,267.0
2022-01-30,281,62,267,58,10,52,53,15,105,0.9354838709677419,216.0,204.0,229.0,0.9501779359430605,0.9354838709677419,False,False,False,False,False,True,278.0
2022-01-31,281,60,278,35,0,44,49,25,116,0.5833333333333334,267.0,216.0,253.66666666666666,0.9893238434163701,0.5833333333333334,False,False,False,False,False,False,276.0
2022-02-01,282,64,276,40,1,55,15,27,84,0.625,278.0,267.0,273.6666666666667,0.9787234042553191,0.625,False,False,False,False,False,False,114.0
2022-02-02,176,30,114,13,63,32,41,13,114,0.43333333333333335,276.0,278.0,222.66666666666666,0.6477272727272727,0.43333333333333335,True,False,False,False,False,False,162.0
2022-02-03,177,30,162,11,12,42,55,23,111,0.36666666666666664,114.0,276.0,184.0,0.9152542372881356,0.36666666666666664,False,False,False,False,True,False,282.0
2022-02-04,280,64,282,24,2,56,41,23,89,0.375,162.0,114.0,186.0,1.0071428571428571,0.375,False,False,False,False,False,False,237.0
2022-02-05,236,55,237,52,0,41,38,13,64,0.9454545454545454,282.0,162.0,227.0,1.0042372881355932,0.9454545454545454,False,False,False,False,False,True,196.0
2022-02-06,226,40,196,32,27,42,41,24,115,0.8,237.0,282.0,238.33333333333334,0.8672566371681416,0.8,False,False,True,False,False,False,236.0
2022-02-07,236,52,236,52,-1,66,39,25,117,1.0,196.0,237.0,223.0,1.0,1.0,False,False,False,False,False,False,174.0
2022-02-08,174,30,174,24,-2,49,20,32,91,0.8,236.0,196.0,202.0,1.0,0.8,False,False,False,False,True,False,146.0
2022-02-09,175,32,146,14,31,32,51,26,69,0.4375,174.0,236.0,185.33333333333334,0.8342857142857143,0.4375,True,False,False,False,False,False,148.0
2022-02-10,177,33,148,24,26,29,17,12,58,0.7272727272727273,146.0,174.0,156.0,0.8361581920903954,0.7272727272727273,False,False,False,False,True,False,200.0
2022-02-11,228,39,200,15,22,38,43,18,70,0.38461538461538464,148.0,146.0,164.66666666666666,0.8771929824561403,0.38461538461538464,False,False,False,True,False,False,208.0
2022-02-12,238,55,208,47,28,26,15,14,57,0.8545454545454545,200.0,148.0,185.33333333333334,0.8739495798319328,0.8545454545454545,False,False,True,False,False,False,177.0
2022-02-13,173,31,177,20,0,61,30,21,92,0.6451612903225806,208.0,200.0,195.0,1.023121387283237,0.6451612903225806,False,True,False,False,False,False,168.0
2022-02-14,176,31,168,19,4,49,32,26,51,0.6129032258064516,177.0,208.0,184.33333333333334,0.9545454545454546,0.6129032258064516,False,False,False,False,True,False,236.0
2022-02-15,234,51,236,54,-1,61,45,24,72,1.0588235294117647,168.0,177.0,193.66666666666666,1.0085470085470085,1.0588235294117647,False,False,False,True,False,False,174.0
2022-02-16,173,30,174,31,-1,60,33,19,71,1.0333333333333334,236.0,168.0,192.66666666666666,1.0057803468208093,1.0333333333333334,False,False,True,False,False,False,221.0
2022-02-17,226,42,221,42,6,32,35,20,56,1.0,174.0,236.0,210.33333333333334,0.9778761061946902,1.0,False,True,False,False,False,False,162.0
2022-02-18,228,42,162,39,64,23,51,10,115,0.9285714285714286,221.0,174.0,185.66666666666666,0.7105263157894737,0.9285714285714286,False,False,False,False,True,False,276.0
2022-02-19,282,60,276,30,1,40,39,11,63,0.5,162.0,221.0,219.66666666666666,0.9787234042553191,0.5,True,False,False,False,False,False,228.0
2022-02-20,225,41,228,40,-1,49,27,10,111,0.975609756097561,276.0,162.0,222.0,1.0133333333333334,0.975609756097561,False,False,False,False,False,False,174.0
2022-02-21,177,29,174,25,2,63,19,33,116,0.8620689655172413,228.0,276.0,226.0,0.9830508474576272,0.8620689655172413,False,False,False,True,False,False,227.0
2022-02-22,228,40,227,34,0,31,21,15,98,0.85,174.0,228.0,209.66666666666666,0.9956140350877193,0.85,False,True,False,False,False,False,183.0
2022-02-23,236,54,183,51,53,36,32,30,113,0.9444444444444444,227.0,174.0,194.66666666666666,0.7754237288135594,0.9444444444444444,True,False,False,False,False,False,232.0
2022-02-24,234,55,232,50,3,53,46,18,56,0.9090909090909091,183.0,227.0,214.0,0.9914529914529915,0.9090909090909091,False,False,False,False,True,False,229.0
2022-02-25,282,60,229,44,47,44,52,17,68,0.7333333333333333,232.0,183.0,214.66666666666666,0.8120567375886525,0.7333333333333333,False,False,False,False,True,False,139.0
2022-02-26,173,31,139,27,37,40,39,16,90,0.8709677419354839,229.0,232.0,200.0,0.8034682080924855,0.8709677419354839,False,False,False,False,False,True,255.0
2022-02-27,281,64,255,60,27,21,38,34,82,0.9375,139.0,229.0,207.66666666666666,0.9074733096085409,0.9375,False,False,True,False,False,False,281.0
2022-02-28,279,60,281,32,-1,60,33,23,113,0.5333333333333333,255.0,139.0,225.0,1.007168458781362,0.5333333333333333,False,False,False,False,False,True,168.0
2022-03-01,175,32,168,27,8,32,38,24,109,0.84375,281.0,255.0,234.66666666666666,0.96,0.84375,False,False,False,False,False,True,215.0
2022-03-02,235,51,215,52,21,19,34,24,102,1.0196078431372548,168.0,281.0,221.33333333333334,0.9148936170212766,1.0196078431372548,False,False,False,False,True,False,147.0
2022-03-03,177,30,147,28,28,25,48,26,97,0.9333333333333333,215.0,168.0,176.66666666666666,0.8305084745762712,0.9333333333333333,False,False,False,True,False,False,232.0
2022-03-04,236,53,232,52,6,44,21,15,93,0.9811320754716981,147.0,215.0,198.0,0.9830508474576272,0.9811320754716981,False,False,False,False,False,False,196.0
2022-03-05,280,64,196,49,85,21,35,11,96,0.765625,232.0,147.0,191.66666666666666,0.7,0.765625,False,False,False,False,False,True,224.0
2022-03-06,234,51,224,41,11,41,51,30,104,0.803921568627451,196.0,232.0,217.33333333333334,0.9572649572649573,0.803921568627451,False,False,False,True,False,False,166.0
2022-03-07,177,32,166,27,9,38,13,21,93,0.84375,224.0,196.0,195.33333333333334,0.9378531073446328,0.84375,False,False,True,False,False,False,141.0
2022-03-08,174,30,141,9,35,27,24,30,85,0.3,166.0,224.0,177.0,0.8103448275862069,0.3,False,False,False,False,False,True,175.0
2022-03-09,176,30,175,24,-2,64,18,31,117,0.8,141.0,166.0,160.66666666666666,0.9943181818181818,0.8,False,False,False,True,False,False,234.0
2022-03-10,235,55,234,52,1,43,33,30,106,0.9454545454545454,175.0,141.0,183.33333333333334,0.9957446808510638,0.9454545454545454,False,False,False,True,False,False,180.0
2022-03-11,224,40,180,26,47,18,23,22,97,0.65,234.0,175.0,196.33333333333334,0.8035714285714286,0.65,False,False,False,False,False,True,192.0
2022-03-12,224,42,192,37,37,50,28,15,71,0.8809523809523809,180.0,234.0,202.0,0.8571428571428571,0.8809523809523809,False,False,False,True,False,False,176.0
2022-03-13,176,31,176,31,2,59,34,15,69,1.0,192.0,180.0,182.66666666666666,1.0,1.0,False,False,True,False,False,False,138.0
2022-03-14,176,32,138,3,38,24,39,31,117,0.09375,176.0,192.0,168.66666666666666,0.7840909090909091,0.09375,False,False,False,True,False,False,174.0
2022-03-15,174,33,174,10,-2,29,23,27,52,0.30303030303030304,138.0,176.0,162.66666666666666,1.0,0.30303030303030304,False,False,False,False,False,False,282.0
2022-03-16,282,60,282,43,2,66,41,12,60,0.7166666666666667,174.0,138.0,198.0,1.0,0.7166666666666667,True,False,False,False,False,False,191.0
2022-03-17,278,61,191,34,89,61,45,21,101,0.5573770491803278,282.0,174.0,215.66666666666666,0.6870503597122302,0.5573770491803278,False,False,False,False,False,False,213.0
2022-03-18,227,43,213,28,16,34,21,35,96,0.6511627906976745,191.0,282.0,228.66666666666666,0.9383259911894273,0.6511627906976745,False,False,False,False,False,False,279.0
2022-03-19,280,60,279,29,-1,44,24,15,76,0.48333333333333334,213.0,191.0,227.66666666666666,0.9964285714285714,0.48333333333333334,False,False,False,False,False,True,201.0
2022-03-20,225,42,201,36,29,49,16,27,67,0.8571428571428571,279.0,213.0,231.0,0.8933333333333333,0.8571428571428571,True,False,False,False,False,False,282.0
2022-03-21,281,61,282,36,-1,32,23,24,106,0.5901639344262295,201.0,279.0,254.0,1.00355871886121,0.5901639344262295,True,False,False,False,False,False,228.0
2022-03-22,227,42,228,31,-1,50,37,16,110,0.7380952380952381,282.0,201.0,237.0,1.0044052863436124,0.7380952380952381,False,False,False,False,False,False,220.0
2022-03-23,238,51,220,51,13,45,30,27,110,1.0,228.0,282.0,243.33333333333334,0.9243697478991597,1.0,True,False,False,False,False,False,234.0
2022-03-24,238,54,234,51,-1,55,16,30,81,0.9444444444444444,220.0,228.0,227.33333333333334,0.9831932773109243,0.9444444444444444,True,False,False,False,False,False,197.0
2022-03-25,237,51,197,39,40,48,33,18,92,0.7647058823529411,234.0,220.0,217.0,0.8312236286919831,0.7647058823529411,False,False,False,True,False,False,177.0
2022-03-26,175,31,177,22,1,72,28,17,112,0.7096774193548387,197.0,234.0,202.66666666666666,1.0114285714285713,0.7096774193548387,False,False,True,False,False,False,280.0
2022-03-27,280,60,280,24,2,64,14,12,113,0.4,177.0,197.0,218.0,1.0,0.4,False,False,True,False,False,False,278.0
2022-03-28,282,63,278,55,1,54,28,28,107,0.873015873015873,280.0,177.0,245.0,0.9858156028368794,0.873015873015873,False,False,False,False,True,False,208.0
2022-03-29,237,54,208,43,29,33,27,17,64,0.7962962962962963,278.0,280.0,255.33333333333334,0.8776371308016878,0.7962962962962963,False,False,False,False,True,False,147.0
2022-03-30,173,29,147,11,28,28,48,22,96,0.3793103448275862,208.0,278.0,211.0,0.8497109826589595,0.3793103448275862,False,False,False,False,False,False,237.0
2022-03-31,234,51,237,51,2,41,38,14,63,1.0,147.0,208.0,197.33333333333334,1.0128205128205128,1.0,False,False,False,False,False,True,234.0
2022-04-01,238,54,234,43,-2,58,26,9,90,0.7962962962962963,237.0,147.0,206.0,0.9831932773109243,0.7962962962962963,False,False,False,False,False,True,203.0
2022-04-02,278,60,203,49,77,45,51,33,116,0.8166666666666667,234.0,237.0,224.66666666666666,0.7302158273381295,0.8166666666666667,False,False,True,False,False,False,173.0
2022-04-03,235,55,173,34,62,31,23,11,100,0.6181818181818182,203.0,234.0,203.33333333333334,0.7361702127659574,0.6181818181818182,False,False,True,False,False,False,279.0
2022-04-04,278,61,279,21,2,66,40,33,115,0.3442622950819672,173.0,203.0,218.33333333333334,1.0035971223021583,0.3442622950819672,False,False,False,False,False,False,201.0
2022-04-05,227,41,201,36,27,34,45,11,111,0.8780487804878049,279.0,173.0,217.66666666666666,0.8854625550660793,0.8780487804878049,False,False,False,False,True,False,147.0
2022-04-06,234,55,147,47,88,41,51,19,114,0.8545454545454545,201.0,279.0,209.0,0.6282051282051282,0.8545454545454545,False,False,False,False,False,True,174.0
2022-04-07,177,30,174,25,0,58,26,24,115,0.8333333333333334,147.0,201.0,174.0,0.9830508474576272,0.8333333333333334,False,False,True,False,False,False,280.0
2022-04-08,280,62,280,47,1,56,44,10,68,0.7580645161290323,174.0,147.0,200.33333333333334,1.0,0.7580645161290323,False,True,False,False,False,False,201.0
2022-04-09,226,41,201,41,26,40,47,10,118,1.0,280.0,174.0,218.33333333333334,0.8893805309734514,1.0,False,False,False,False,False,False,225.0
2022-04-10,225,39,225,31,-2,54,34,30,95,0.7948717948717948,201.0,280.0,235.33333333333334,1.0,0.7948717948717948,False,False,False,True,False,False,218.0
2022-04-11,279,61,218,42,61,33,29,28,55,0.6885245901639344,225.0,201.0,214.66666666666666,0.7813620071684588,0.6885245901639344,False,True,False,False,False,False,232.0
2022-04-12,234,55,232,40,0,48,31,31,79,0.7272727272727273,218.0,225.0,225.0,0.9914529914529915,0.7272727272727273,False,False,False,False,False,True,152.0
2022-04-13,225,43,152,38,72,34,53,13,88,0.8837209302325582,232.0,218.0,200.66666666666666,0.6755555555555556,0.8837209302325582,False,False,True,False,False,False,203.0
2022-04-14,280,63,203,51,78,41,55,33,114,0.8095238095238095,152.0,232.0,195.66666666666666,0.725,0.8095238095238095,False,False,True,False,False,False,176.0
2022-04-15,176,31,176,29,2,25,23,34,70,0.9354838709677419,203.0,152.0,177.0,1.0,0.9354838709677419,False,False,False,False,False,True,171.0
2022-04-16,175,33,171,30,2,50,25,33,118,0.9090909090909091,176.0,203.0,183.33333333333334,0.9771428571428571,0.9090909090909091,False,False,False,False,False,False,282.0
2022-04-17,282,62,282,32,1,59,34,19,115,0.5161290322580645,171.0,176.0,209.66666666666666,1.0,0.5161290322580645,False,False,False,False,False,True,200.0
2022-04-18,224,42,200,35,28,50,15,24,68,0.8333333333333334,282.0,171.0,217.66666666666666,0.8928571428571429,0.8333333333333334,True,False,False,False,False,False,131.0
2022-04-19,174,33,131,25,41,32,48,29,105,0.7575757575757576,200.0,282.0,204.33333333333334,0.7528735632183908,0.7575757575757576,True,False,False,False,False,False,227.0
2022-04-20,227,40,227,25,2,62,28,11,69,0.625,131.0,200.0,186.0,1.0,0.625,True,False,False,False,False,False,227.0
2022-04-21,227,39,227,20,0,56,20,29,97,0.5128205128205128,227.0,131.0,195.0,1.0,0.5128205128205128,False,False,False,False,True,False,251.0
2022-04-22,280,61,251,62,27,59,48,17,68,1.0163934426229508,227.0,227.0,235.0,0.8964285714285715,1.0163934426229508,False,True,False,False,False,False,165.0
2022-04-23,173,30,165,26,6,31,40,17,98,0.8666666666666667,251.0,227.0,214.33333333333334,0.953757225433526,0.8666666666666667,False,False,False,False,False,False,187.0
2022-04-24,237,54,187,49,52,31,38,25,49,0.9074074074074074,165.0,251.0,201.0,0.7890295358649789,0.9074074074074074,False,False,False,False,True,False,225.0
2022-04-25,225,39,225,39,-1,43,28,30,86,1.0,187.0,165.0,192.33333333333334,1.0,1.0,True,False,False,False,False,False,173.0
2022-04-26,174,29,173,21,-2,42,39,32,102,0.7241379310344828,225.0,187.0,195.0,0.9942528735632183,0.7241379310344828,True,False,False,False,False,False,171.0
2022-04-27,226,43,171,35,56,47,48,14,100,0.813953488372093,173.0,225.0,189.66666666666666,0.7566371681415929,0.813953488372093,False,False,False,False,True,False,213.0
2022-04-28,227,42,213,18,16,29,19,25,54,0.42857142857142855,171.0,173.0,185.66666666666666,0.9383259911894273,0.42857142857142855,True,False,False,False,False,False,235.0
2022-04-29,237,52,235,44,2,36,31,27,103,0.8461538461538461,213.0,171.0,206.33333333333334,0.9915611814345991,0.8461538461538461,False,True,False,False,False,False,160.0
2022-04-30,176,30,160,9,15,49,29,23,115,0.3,235.0,213.0,202.66666666666666,0.9090909090909091,0.3,False,False,True,False,False,False,174.0
2022-05-01,282,64,174,38,107,53,36,29,98,0.59375,160.0,235.0,189.66666666666666,0.6170212765957447,0.59375,False,False,False,False,False,True,214.0
2022-05-02,226,42,214,27,10,29,37,11,61,0.6428571428571429,174.0,160.0,182.66666666666666,0.9469026548672567,0.6428571428571429,False,False,True,False,False,False,237.0
2022-05-03,235,51,237,45,1,58,31,31,72,0.8823529411764706,214.0,174.0,208.33333333333334,1.0085106382978724,0.8823529411764706,False,False,True,False,False,False,226.0
2022-05-04,225,42,226,40,0,43,26,30,86,0.9523809523809523,237.0,214.0,225.66666666666666,1.0044444444444445,0.9523809523809523,True,False,False,False,False,False,177.0
2022-05-05,226,42,177,30,49,49,46,32,98,0.7142857142857143,226.0,237.0,213.33333333333334,0.7831858407079646,0.7142857142857143,False,False,True,False,False,False,235.0
2022-05-06,237,54,235,48,-2,43,40,22,75,0.8888888888888888,177.0,226.0,212.66666666666666,0.9915611814345991,0.8888888888888888,False,True,False,False,False,False,193.0
2022-05-07,237,55,193,43,44,52,49,14,83,0.7818181818181819,235.0,177.0,201.66666666666666,0.8143459915611815,0.7818181818181819,False,False,False,False,True,False,278.0
2022-05-08,278,64,278,23,-1,51,31,13,73,0.359375,193.0,235.0,235.33333333333334,1.0,0.359375,False,True,False,False,False,False,279.0
2022-05-09,279,60,279,63,-2,60,17,25,57,1.05,278.0,193.0,250.0,1.0,1.05,False,False,False,False,False,True,205.0
2022-05-10,236,55,205,41,33,28,43,20,97,0.7454545454545455,279.0,278.0,254.0,0.8686440677966102,0.7454545454545455,False,False,True,False,False,False,282.0
2022-05-11,280,63,282,24,1,32,30,26,83,0.38095238095238093,205.0,279.0,255.33333333333334,1.0071428571428571,0.38095238095238093,False,False,False,False,True,False,158.0
2022-05-12,228,39,158,22,70,26,46,21,95,0.5641025641025641,282.0,205.0,215.0,0.6929824561403509,0.5641025641025641,False,True,False,False,False,False,236.0
2022-05-13,238,55,236,47,3,26,25,29,98,0.8545454545454545,158.0,282.0,225.33333333333334,0.9915966386554622,0.8545454545454545,False,False,False,False,False,True,175.0
2022-05-14,174,33,175,27,-1,61,44,16,81,0.8181818181818182,236.0,158.0,189.66666666666666,1.0057471264367817,0.8181818181818182,False,False,False,False,False,False,227.0
2022-05-15,225,40,227,33,3,58,46,10,115,0.825,175.0,236.0,212.66666666666666,1.008888888888889,0.825,False,False,False,True,False,False,275.0
2022-05-16,279,60,275,19,7,26,34,24,57,0.31666666666666665,227.0,175.0,225.66666666666666,0.985663082437276,0.31666666666666665,False,False,False,False,True,False,279.0
2022-05-17,278,63,279,18,0,62,32,16,58,0.2857142857142857,275.0,227.0,260.3333333333333,1.0035971223021583,0.2857142857142857,False,False,False,True,False,False,175.0
2022-05-18,175,33,175,28,-1,71,18,24,61,0.8484848484848485,279.0,275.0,243.0,1.0,0.8484848484848485,False,False,True,False,False,False,174.0
2022-05-19,176,29,174,31,1,43,17,35,84,1.0689655172413792,175.0,279.0,209.33333333333334,0.9886363636363636,1.0689655172413792,False,False,False,False,True,False,184.0
2022-05-20,280,62,184,48,94,26,41,36,85,0.7741935483870968,174.0,175.0,177.66666666666666,0.6571428571428571,0.7741935483870968,True,False,False,False,False,False,176.0
2022-05-21,175,31,176,13,-2,58,24,18,56,0.41935483870967744,184.0,174.0,178.0,1.0057142857142858,0.41935483870967744,False,False,False,True,False,False,144.0
2022-05-22,176,33,144,6,35,30,49,26,118,0.18181818181818182,176.0,184.0,168.0,0.8181818181818182,0.18181818181818182,True,False,False,False,False,False,282.0
2022-05-23,279,63,282,34,2,63,34,14,103,0.5396825396825397,144.0,176.0,200.66666666666666,1.010752688172043,0.5396825396825397,False,False,False,False,False,False,280.0
2022-05-24,280,61,280,20,-2,70,42,20,115,0.32786885245901637,282.0,144.0,235.33333333333334,1.0,0.32786885245901637,False,True,False,False,False,False,174.0
2022-05-25,177,30,174,26,-2,30,17,30,91,0.8666666666666667,280.0,282.0,245.33333333333334,0.9830508474576272,0.8666666666666667,False,False,False,True,False,False,204.0
2022-05-26,226,39,204,41,19,26,46,31,70,1.0512820512820513,174.0,280.0,219.33333333333334,0.9026548672566371,1.0512820512820513,False,True,False,False,False,False,279.0
2022-05-27,279,62,279,39,0,39,31,15,83,0.6290322580645161,204.0,174.0,219.0,1.0,0.6290322580645161,False,False,True,False,False,False,173.0
2022-05-28,176,33,173,19,1,38,35,10,111,0.5757575757575758,279.0,204.0,218.66666666666666,0.9829545454545454,0.5757575757575758,False,False,False,False,True,False,277.0
2022-05-29,279,61,277,35,0,44,49,29,118,0.5737704918032787,173.0,279.0,243.0,0.992831541218638,0.5737704918032787,False,False,False,False,False,False,210.0
2022-05-30,226,40,210,32,16,51,35,13,65,0.8,277.0,173.0,220.0,0.9292035398230089,0.8,True,False,False,False,False,False,180.0
2022-05-31,226,41,180,27,43,43,22,10,109,0.6585365853658537,210.0,277.0,222.33333333333334,0.7964601769911505,0.6585365853658537,False,False,True,False,False,False,236.0
2022-06-01,235,51,236,46,0,60,33,31,70,0.9019607843137255,180.0,210.0,208.66666666666666,1.004255319148936,0.9019607843137255,False,False,True,False,False,False,228.0
2022-06-02,225,42,228,16,1,58,36,18,70,0.38095238095238093,236.0,180.0,214.66666666666666,1.0133333333333334,0.38095238095238093,False,False,False,False,False,False,153.0
2022-06-03,176,30,153,31,26,21,32,33,104,1.0333333333333334,228.0,236.0,205.66666666666666,0.8693181818181818,1.0333333333333334,False,False,False,False,True,False,177.0
2022-06-04,173,32,177,28,0,30,24,19,89,0.875,153.0,228.0,186.0,1.023121387283237,0.875,False,False,False,False,False,True,219.0
2022-06-05,234,52,219,47,19,44,52,28,58,0.9038461538461539,177.0,153.0,183.0,0.9358974358974359,0.9038461538461539,True,False,False,False,False,False,263.0
2022-06-06,278,61,263,58,20,19,36,17,61,0.9508196721311475,219.0,177.0,219.66666666666666,0.9460431654676259,0.9508196721311475,False,False,False,False,False,False,235.0
2022-06-07,237,52,235,34,3,43,43,18,111,0.6538461538461539,263.0,219.0,239.0,0.9915611814345991,0.6538461538461539,False,False,True,False,False,False,234.0
2022-06-08,234,52,234,48,0,46,29,33,52,0.9230769230769231,235.0,263.0,244.0,1.0,0.9230769230769231,True,False,False,False,False,False,179.0
2022-06-09,238,53,179,49,54,35,32,34,110,0.9245283018867925,234.0,235.0,216.0,0.7521008403361344,0.9245283018867925,True,False,False,False,False,False,154.0
2022-06-10,225,39,154,24,70,26,44,20,97,0.6153846153846154,179.0,234.0,189.0,0.6844444444444444,0.6153846153846154,False,True,False,False,False,False,227.0
2022-06-11,225,39,227,25,1,50,50,11,98,0.6410256410256411,154.0,179.0,186.66666666666666,1.008888888888889,0.6410256410256411,False,False,False,False,False,False,220.0
2022-06-12,225,43,220,38,9,19,18,30,95,0.8837209302325582,227.0,154.0,200.33333333333334,0.9777777777777777,0.8837209302325582,False,False,False,False,False,False,236.0
2022-06-13,237,53,236,51,2,72,52,11,70,0.9622641509433962,220.0,227.0,227.66666666666666,0.9957805907172996,0.9622641509433962,False,False,False,True,False,False,175.0
2022-06-14,177,33,175,33,0,36,26,23,86,1.0,236.0,220.0,210.33333333333334,0.9887005649717514,1.0,False,False,False,True,False,False,166.0
2022-06-15,238,52,166,41,68,30,47,10,60,0.7884615384615384,175.0,236.0,192.33333333333334,0.6974789915966386,0.7884615384615384,False,True,False,False,False,False,210.0
2022-06-16,226,39,210,34,17,47,33,32,65,0.8717948717948718,166.0,175.0,183.66666666666666,0.9292035398230089,0.8717948717948718,False,False,False,False,True,False,204.0
2022-06-17,227,41,204,17,26,38,43,19,68,0.4146341463414634,210.0,166.0,193.33333333333334,0.8986784140969163,0.4146341463414634,False,False,False,True,False,False,236.0
2022-06-18,237,51,236,51,1,69,22,16,81,1.0,204.0,210.0,216.66666666666666,0.9957805907172996,1.0,False,False,False,True,False,False,173.0
2022-06-19,176,31,173,25,-2,51,13,10,73,0.8064516129032258,236.0,204.0,204.33333333333334,0.9829545454545454,0.8064516129032258,True,False,False,False,False,False,161.0
2022-06-20,173,29,161,10,16,51,25,21,118,0.3448275862068966,173.0,236.0,190.0,0.930635838150289,0.3448275862068966,False,False,True,False,False,False,172.0
2022-06-21,174,33,172,27,5,33,35,30,109,0.8181818181818182,161.0,173.0,168.66666666666666,0.9885057471264368,0.8181818181818182,False,False,False,False,False,True,169.0
2022-06-22,176,31,169,20,6,40,51,21,85,0.6451612903225806,172.0,161.0,167.33333333333334,0.9602272727272727,0.6451612903225806,False,False,False,False,False,True,236.0
2022-06-23,238,52,236,54,-1,25,18,20,105,1.0384615384615385,169.0,172.0,192.33333333333334,0.9915966386554622,1.0384615384615385,False,False,False,False,False,True,139.0
2022-06-24,177,31,139,25,34,41,38,19,90,0.8064516129032258,236.0,169.0,181.33333333333334,0.7853107344632768,0.8064516129032258,False,False,False,False,False,True,177.0
2022-06-25,176,29,177,26,1,33,23,31,71,0.896551724137931,139.0,236.0,184.0,1.0056818181818181,0.896551724137931,False,False,False,True,False,False,177.0
2022-06-26,226,43,177,25,49,22,24,22,96,0.5813953488372093,177.0,139.0,164.33333333333334,0.7831858407079646,0.5813953488372093,False,False,False,False,False,True,224.0
2022-06-27,224,40,224,23,-1,28,27,18,79,0.575,177.0,177.0,192.66666666666666,1.0,0.575,False,False,True,False,False,False,206.0
2022-06-28,227,41,206,43,22,29,42,29,82,1.048780487804878,224.0,177.0,202.33333333333334,0.9074889867841409,1.048780487804878,False,True,False,False,False,False,234.0
2022-06-29,238,54,234,52,-1,68,48,16,77,0.9629629629629629,206.0,224.0,221.33333333333334,0.9831932773109243,0.9629629629629629,False,True,False,False,False,False,234.0
2022-06-30,236,53,234,48,-2,67,34,25,66,0.9056603773584906,234.0,206.0,224.66666666666666,0.9915254237288136,0.9056603773584906,False,False,False,False,True,False,230.0
2022-07-01,237,54,230,52,6,57,37,26,67,0.9629629629629629,234.0,234.0,232.66666666666666,0.9704641350210971,0.9629629629629629,False,True,False,False,False,False,194.0
2022-07-02,225,42,194,34,33,36,35,21,101,0.8095238095238095,230.0,234.0,219.33333333333334,0.8622222222222222,0.8095238095238095,False,True,False,False,False,False,167.0
2022-07-03,174,30,167,28,8,29,38,24,63,0.9333333333333333,194.0,230.0,197.0,0.9597701149425287,0.9333333333333333,True,False,False,False,False,False,280.0
2022-07-04,281,64,280,31,2,60,32,23,112,0.484375,167.0,194.0,213.66666666666666,0.99644128113879,0.484375,False,False,False,False,False,True,169.0
2022-07-05,177,33,169,25,7,37,32,13,114,0.7575757575757576,280.0,167.0,205.33333333333334,0.9548022598870056,0.7575757575757576,False,True,False,False,False,False,172.0
